År,Kommun,Skola,Organistionsform,StudieVagKod,Studievag,Antagningsgrans,Median,AntalPlatser,AntalAntagna,AntalReserver,AntalLedigaPlatser,Year,Årtal,Unnamed: 12
2024.0,Stockholm,Kungstensgymnasiet,,ESEST,"Estetiska programmet ES - Estetik och media, foto-språk ",0.0,497.5,24,23,0,1,2024,,
2024.0,Stockholm,Kungstensgymnasiet,,ESEST,"Estetiska programmet ES - Estetik och media, Fotografi ",235.0,505.0,24,24,2,0,2024,,
2024.0,Stockholm,Kungstensgymnasiet,,SABET,"Samhällsvetenskapsprogrammet SA - Beteendevetenskap, Europa ",297.5,312.5,33,33,101,0,2024,,
2024.0,Stockholm,Kungstensgymnasiet,,SASAM,"Samhällsvetenskapsprogrammet SA - Samhällsvetenskap, Europa ",282.5,292.5,33,33,89,0,2024,,
2024.0,Stockholm,Kunskapsgymnasiet Globen,,EKEKO,Ekonomiprogrammet EK - Ekonomi,210.0,225.0,32,32,37,0,2024,,
2024.0,Stockholm,Kunskapsgymnasiet Globen,,EKJUR,Ekonomiprogrammet EK - Juridik,177.5,212.5,32,32,10,0,2024,,
2024.0,Stockholm,Kunskapsgymnasiet Globen,,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,0.0,217.5,30,24,0,6,2024,,
2024.0,Stockholm,Kunskapsgymnasiet Globen,,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,192.5,205.0,32,32,26,0,2024,,
2024.0,Stockholm,Kunskapsgymnasiet Globen,,SABET,"Samhällsvetenskapsprogrammet SA - Beteendevetenskap, Kriminologi ",210.0,222.5,32,32,50,0,2024,,
2024.0,Stockholm,Kunskapsgymnasiet Globen,,VOVAR,Vård- och omsorgsprogrammet VO - Vård- och omsorgsprogrammet,0.0,147.5,26,16,0,10,2024,,
2024.0,Stockholm,Kunskapsgymnasiet Liljeholmen,,EKEKO,Ekonomiprogrammet EK - Ekonomi,165.0,202.5,25,25,3,0,2024,,
2024.0,Stockholm,Kunskapsgymnasiet Liljeholmen,,EKJUR,Ekonomiprogrammet EK - Juridik,0.0,200.0,25,20,0,5,2024,,
2024.0,Stockholm,Kunskapsgymnasiet Liljeholmen,,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,0.0,227.5,25,22,0,3,2024,,
2024.0,Stockholm,Kunskapsgymnasiet Liljeholmen,,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,195.0,212.5,25,25,12,0,2024,,
2024.0,Stockholm,Kunskapsgymnasiet Liljeholmen,,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,177.5,202.5,25,25,5,0,2024,,
2024.0,Stockholm,Kärrtorps gymnasium,,EKEKO,Ekonomiprogrammet EK - Ekonomi,0.0,180.0,24,9,0,15,2024,,
2024.0,Stockholm,Kärrtorps gymnasium,,FS,Försäljnings- och serviceprogrammet FS,0.0,112.5,17,11,0,6,2024,,
2024.0,Stockholm,Kärrtorps gymnasium,,IMVFS,Introduktionsprogram IM - Programinriktat val; mot Försäljnings- och serviceprogrammet,75.0,95.0,5,5,0,0,2024,,
2024.0,Stockholm,Kärrtorps gymnasium,,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,0.0,217.5,20,11,0,9,2024,,
2024.0,Stockholm,Kärrtorps gymnasium,,TEDES0S,Teknikprogrammet TE - Design och produktutveckling (spetsutbildning),0.0,207.5,10,8,0,2,2024,,
2024.0,Stockholm,LBS Kreativa Gymnasiet Stockholm Södra,,ESBIL,"Estetiska programmet ES - Bild och formgivning, Grafisk design ",0.0,232.5,18,16,0,2,2024,,
2024.0,Stockholm,LBS Kreativa Gymnasiet Stockholm Södra,,ESBIL,"Estetiska programmet ES - Bild och formgivning, Spelgrafik ",145.0,230.0,53,53,0,0,2024,,
2024.0,Stockholm,LBS Kreativa Gymnasiet Stockholm Södra,,ESEST,"Estetiska programmet ES - Estetik och media, Media – Beteende ",145.0,217.5,14,14,0,0,2024,,
2024.0,Stockholm,LBS Kreativa Gymnasiet Stockholm Södra,,ESEST,"Estetiska programmet ES - Estetik och media, Foto och Film ",195.0,217.5,18,18,6,0,2024,,
2024.0,Stockholm,LBS Kreativa Gymnasiet Stockholm Södra,,TEDES,"Teknikprogrammet TE - Design och produktutveckling, Spelutveckling ",220.0,265.0,64,64,29,0,2024,,
2024.0,Stockholm,LBS Kreativa Gymnasiet Stockholm Södra,,TEINF,"Teknikprogrammet TE - Informations- och medieteknik, AI och utveckling ",192.5,212.5,17,17,6,0,2024,,
2024.0,Stockholm,LBS Kreativa Gymnasiet Stockholm Södra,,TEINF,"Teknikprogrammet TE - Informations- och medieteknik, Webb och apputveckling ",210.0,247.5,17,17,17,0,2024,,
2024.0,Stockholm,Lilla Akademiens musikgymnasium,,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Blåsinstrument ",0.0,985.0,20,16,0,4,2024,,
2024.0,Stockholm,Lilla Akademiens musikgymnasium,,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Knäppinstrument (ex elbas elgitarr gitarr) ",0.0,958.0,6,5,0,1,2024,,
2024.0,Stockholm,Lilla Akademiens musikgymnasium,,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Komposition/musikproduktion ",0.0,967.5,2,1,0,1,2024,,
2024.0,Stockholm,Lilla Akademiens musikgymnasium,,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Stråkinstrument ",0.0,972.5,12,9,0,3,2024,,
2024.0,Stockholm,Lilla Akademiens musikgymnasium,,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Sång, Klassisk ",0.0,970.0,8,7,0,1,2024,,
2024.0,Stockholm,Lilla Akademiens musikgymnasium,,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Övriga instrument ",1000.0,1000.0,1,1,1,0,2024,,
2024.0,Stockholm,Lilla Akademiens musikgymnasium,,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Slagverk ",751.0,787.0,4,4,0,0,2024,,
2024.0,Stockholm,Lilla Akademiens musikgymnasium,,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Piano, klassisk ",866.0,942.5,8,8,1,0,2024,,
2024.0,Stockholm,Lilla Akademiens musikgymnasium,,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Piano, jazz ",880.5,880.5,2,2,2,0,2024,,
2024.0,Stockholm,Lilla Akademiens musikgymnasium,,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Sång, Jazz ",893.5,925.5,4,4,1,0,2024,,
2024.0,Stockholm,Magelungens gymnasium Liljeholmen,,FSFOR,"Försäljnings- och serviceprogrammet FS - Försäljnings- och serviceprogrammet, Specialpedagogisk verksamhet ",90.0,172.5,22,22,2,0,2024,,
2024.0,Stockholm,Magelungens Gymnasium Södermalm,,SASAM,"Samhällsvetenskapsprogrammet SA - Samhällsvetenskap, Specialpedagogisk verksamhet ",227.5,250.0,11,11,26,0,2024,,
2024.0,Stockholm,Midsommarkransens gymnasium,,BFFRI,Barn- och fritidsprogrammet BF - Fritid och hälsa,185.0,202.5,33,33,22,0,2024,,
2024.0,Stockholm,Midsommarkransens gymnasium,,BFPEA,Barn- och fritidsprogrammet BF - Pedagogiskt och socialt arbete,172.5,212.5,33,33,32,0,2024,,
2024.0,Stockholm,Midsommarkransens gymnasium,,EKEKO,Ekonomiprogrammet EK - Ekonomi,267.5,280.0,33,32,97,0,2024,,
2024.0,Stockholm,Midsommarkransens gymnasium,,EKJUR,Ekonomiprogrammet EK - Juridik,232.5,255.0,66,65,108,0,2024,,
2024.0,Stockholm,Midsommarkransens gymnasium,,IMVBF,Introduktionsprogram IM - Programinriktat val; mot Barn- och fritidsprogrammet,242.5,242.5,1,1,18,0,2024,,
2024.0,Stockholm,Midsommarkransens gymnasium,,SABET,"Samhällsvetenskapsprogrammet SA - Beteendevetenskap, Ledarskap ",227.5,252.5,33,32,55,0,2024,,
2024.0,Stockholm,Midsommarkransens gymnasium,,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,235.0,250.0,33,32,94,0,2024,,
2024.0,Stockholm,Nordiska Musikgymnasiet,,ESMUS0S,"Estetiska programmet (Riksrekryterande estetisk spetsutbildning) ES - Musik (spetsutbildning), Solistutbildning med tvärvetenskaplig profil ",0.0,985.0,20,17,0,3,2024,,
2024.0,Stockholm,Norra Reals gymnasium,,HUKUL,Humanistiska programmet HU - Kultur,282.5,297.5,33,32,44,0,2024,,
2024.0,Stockholm,Norra Reals gymnasium,,NANAT,"Naturvetenskapsprogrammet NA - Naturvetenskap, Forskning ",325.0,330.0,33,31,137,0,2024,,
2024.0,Stockholm,Norra Reals gymnasium,,NANAT,"Naturvetenskapsprogrammet NA - Naturvetenskap, Miljö ",325.0,330.0,33,32,93,0,2024,,
2024.0,Stockholm,Norra Reals gymnasium,,NANAT,"Naturvetenskapsprogrammet NA - Naturvetenskap, Matematik ",330.0,332.5,33,31,125,0,2024,,
2024.0,Stockholm,Norra Reals gymnasium,,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,332.5,337.5,99,97,323,0,2024,,
2024.0,Stockholm,Norra Reals gymnasium,,SASAM,"Samhällsvetenskapsprogrammet SA - Samhällsvetenskap, Miljö ",297.5,310.0,33,32,74,0,2024,,
2024.0,Stockholm,Norra Reals gymnasium,,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,305.0,317.5,66,63,174,0,2024,,
2024.0,Stockholm,NTI Gymnasiet Stockholm,,EEDAT,El- och energiprogrammet EE - Dator- och kommunikationsteknik,160.0,200.0,60,60,14,0,2024,,
2024.0,Stockholm,NTI Gymnasiet Stockholm,,ESEST,Estetiska programmet ES - Estetik och media,0.0,237.5,32,20,0,12,2024,,
2024.0,Stockholm,NTI Gymnasiet Stockholm,,TEDES,Teknikprogrammet TE - Design och produktutveckling,180.0,225.0,32,32,4,0,2024,,
2024.0,Stockholm,NTI Gymnasiet Stockholm,,TEINF,Teknikprogrammet TE - Informations- och medieteknik,0.0,235.0,64,58,0,6,2024,,
2024.0,Stockholm,NTI Gymnasiet Stockholm,,VIINF,"VI VI - Gymnasieingenjörsexamen, vidareutbildning i form av ett fjärde tekniskt år, informationsteknik",0.0,1302.0,15,2,0,13,2024,,
2024.0,Stockholm,NTI Handelsgymnasiet Stockholm,,EKEKO,Ekonomiprogrammet EK - Ekonomi,232.5,250.0,32,32,86,0,2024,,
2024.0,Stockholm,NTI Handelsgymnasiet Stockholm,,EKJUR,Ekonomiprogrammet EK - Juridik,217.5,225.0,32,32,38,0,2024,,
2024.0,Stockholm,NTI Handelsgymnasiet Stockholm,,FSFOR,Försäljnings- och serviceprogrammet FS - Försäljnings- och serviceprogrammet,182.5,205.0,64,64,29,0,2024,,
2024.0,Stockholm,NTI Vetenskapsgymnasiet Stockholm,,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,0.0,220.0,32,24,0,8,2024,,
2024.0,Stockholm,NTI Vetenskapsgymnasiet Stockholm,,TETEK,Teknikprogrammet TE - Teknikvetenskap,0.0,212.5,32,22,0,10,2024,,
2024.0,Stockholm,Odengymnasiet,,HVFRS,"Hantverksprogrammet HV - Frisör, barberare och hår- och makeupstylist",0.0,117.5,30,16,0,14,2024,,
2024.0,Stockholm,Odengymnasiet,,IMVHV,Introduktionsprogram IM - Programinriktat val; mot Hantverksprogrammet,0.0,102.5,10,7,0,3,2024,,
2024.0,Stockholm,Odengymnasiet,,IMVSA,"Introduktionsprogram IM - Programinriktat val; mot Samhällsvetenskapsprogrammet, Samhällsvetenskap ",180.0,217.5,5,5,41,0,2024,,
2024.0,Stockholm,Odengymnasiet,,IMVSA,"Introduktionsprogram IM - Programinriktat val; mot Samhällsvetenskapsprogrammet, Medier, information och kommunikation ",190.0,195.0,5,5,27,0,2024,,
2024.0,Stockholm,Odengymnasiet,,IMVTE,"Introduktionsprogram IM - Programinriktat val; mot Teknikprogrammet , Teknikvetenskap ",0.0,150.0,10,4,0,6,2024,,
2024.0,Stockholm,Odengymnasiet,,IMVTE,"Introduktionsprogram IM - Programinriktat val; mot Teknikprogrammet , Informations- och medieteknik ",90.0,127.5,10,10,0,0,2024,,
2024.0,Stockholm,Odengymnasiet,,IMYHV,Introduktionsprogram IM - Yrkesintroduktion; mot Hantverksprogrammet,0.0,42.5,30,18,0,12,2024,,
2024.0,Stockholm,Odengymnasiet,,SAMED,"Samhällsvetenskapsprogrammet SA - Medier, information och kommunikation",0.0,195.0,10,7,0,3,2024,,
2024.0,Stockholm,Odengymnasiet,,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,0.0,192.5,20,12,0,8,2024,,
2024.0,Stockholm,Odengymnasiet,,TEINF,Teknikprogrammet TE - Informations- och medieteknik,0.0,172.5,20,2,0,18,2024,,
2024.0,Stockholm,Odengymnasiet,,TETEK,Teknikprogrammet TE - Teknikvetenskap,0.0,212.5,20,4,0,16,2024,,
2024.0,Stockholm,P A Fogelströms gymnasium,,EKEKO,Ekonomiprogrammet EK - Ekonomi,307.5,322.5,66,65,115,0,2024,,
2024.0,Stockholm,P A Fogelströms gymnasium,,EKJUR,Ekonomiprogrammet EK - Juridik,302.5,312.5,66,65,112,0,2024,,
2024.0,Stockholm,P A Fogelströms gymnasium,,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,322.5,332.5,99,96,130,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,EEELT,El- och energiprogrammet EE - Elteknik,180.0,192.5,15,15,25,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,EEELT0L,"El- och energiprogrammet EE - Elteknik, lärling",107.5,172.5,34,34,1,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,IMVEE,Introduktionsprogram IM - Programinriktat val; mot El- och energiprogrammet,192.5,192.5,1,1,15,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,IMVIN,Introduktionsprogram IM - Programinriktat val; mot Industritekniska programmet ,0.0,135.0,4,1,0,3,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,IMVRL,Introduktionsprogram IM - Programinriktat val; mot Restaurang- och livsmedelsprogrammet,0.0,147.5,11,7,0,4,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,IMVVF,Introduktionsprogram IM - Programinriktat val; mot VVS- och fastighetsprogrammet,0.0,90.0,7,5,0,2,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,IMYIN,Introduktionsprogram IM - Yrkesintroduktion; mot Industritekniska programmet,0.0,0.0,4,0,0,4,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,IMYRL,Introduktionsprogram IM - Yrkesintroduktion; mot Restaurang- och livsmedelsprogrammet,0.0,165.0,2,1,0,1,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,IMYVF,Introduktionsprogram IM - Yrkesintroduktion; mot VVS- och fastighetsprogrammet,0.0,0.0,9,0,0,9,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,INSVE0L,"Industritekniska programmet IN - Svetsteknik, lärling",0.0,177.5,8,7,0,1,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,RLKOK,Restaurang- och livsmedelsprogrammet RL - Kök och servering ,0.0,155.0,9,8,0,1,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,RLKOK0L,"Restaurang- och livsmedelsprogrammet RL - Kök och servering, lärling ",0.0,190.0,10,1,0,9,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,VF,VVS- och fastighetsprogrammet VF,0.0,230.0,48,1,0,47,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,VFVVS,VVS- och fastighetsprogrammet VF - VVS,87.5,180.0,10,10,1,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Bromma,,VFVVS0L,VVS- och fastighetsprogrammet VF - VVS - lärling,0.0,92.5,24,2,0,22,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,BAHUS0L,"Bygg- och anläggningsprogrammet BA - Husbyggnad, lärling",132.5,180.0,20,20,3,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,BAMAL0L,"Bygg- och anläggningsprogrammet BA - Måleri, lärling",0.0,0.0,3,0,0,3,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,BFPEA,Barn- och fritidsprogrammet BF - Pedagogiskt och socialt arbete,142.5,167.5,19,19,15,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,BFPEA0L,"Barn- och fritidsprogrammet BF - Pedagogiskt och socialt arbete, lärling",167.5,195.0,18,18,11,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,EEELT0L,"El- och energiprogrammet EE - Elteknik, lärling, Larm- och säkerhetstekniker ",195.0,205.0,4,4,14,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,EEELT0L,"El- och energiprogrammet EE - Elteknik, lärling",205.0,220.0,24,24,55,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,FSFOR0L,"Försäljnings- och serviceprogrammet FS - Försäljnings- och serviceprogrammet, lärling",177.5,197.5,37,37,30,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,FTPER,Fordons- och transportprogrammet FT - Personbil,112.5,170.0,13,13,1,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,FTPER0L,"Fordons- och transportprogrammet FT - Personbil, lärling",137.5,165.0,12,12,3,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,HTHUT,Hotell- och turismprogrammet HT - Hotell- och turismprogrammet,180.0,190.0,16,16,22,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,HTHUT0L,"Hotell- och turismprogrammet HT - Hotell- och turismprogrammet, lärling ",182.5,197.5,13,13,20,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,HVFRS0L,"Hantverksprogrammet HV - Frisör, barberare och hår- och makeupstylist, lärling",150.0,190.0,26,26,17,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,IMVBF,Introduktionsprogram IM - Programinriktat val; mot Barn- och fritidsprogrammet,190.0,202.5,5,5,33,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,IMVFS,Introduktionsprogram IM - Programinriktat val; mot Försäljnings- och serviceprogrammet,157.5,177.5,6,6,23,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,IMVFT,Introduktionsprogram IM - Programinriktat val; mot Fordons- och transportprogrammet,102.5,105.0,4,4,4,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,IMVHT,Introduktionsprogram IM - Programinriktat val; mot Hotell- och turismprogrammet,190.0,190.0,2,2,25,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,IMVHV,"Introduktionsprogram IM - Programinriktat val; mot Hantverksprogrammet, Frisör, barberare och hår- och makeupstylist ",200.0,207.5,3,3,42,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,IMVIN,Introduktionsprogram IM - Programinriktat val; mot Industritekniska programmet ,70.0,70.0,2,2,0,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,IMVVO,Introduktionsprogram IM - Programinriktat val; mot Vård- och omsorgsprogrammet,172.5,180.0,4,4,10,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,IMYIN,Introduktionsprogram IM - Yrkesintroduktion; mot Industritekniska programmet,152.5,152.5,2,2,8,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,INPRK,"Industritekniska programmet IN - Produkt och maskinteknik, Låssmed ",0.0,167.5,8,7,0,1,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,INPRK0L,"Industritekniska programmet IN - Produkt och maskinteknik, lärling, Låssmed ",0.0,190.0,8,5,0,3,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,VOVAR,Vård- och omsorgsprogrammet VO - Vård- och omsorgsprogrammet,147.5,180.0,11,11,4,0,2024,,
2024.0,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,,VOVAR0L,"Vård- och omsorgsprogrammet VO - Vård- och omsorgsprogrammet, lärling",125.0,175.0,11,11,4,0,2024,,
2024.0,Stockholm,ProCivitas Privata Gymnasium Stockholm,,EKEKO,Ekonomiprogrammet EK - Ekonomi,302.5,315.0,34,33,148,0,2024,,
2024.0,Stockholm,ProCivitas Privata Gymnasium Stockholm,,EKJUR,Ekonomiprogrammet EK - Juridik,297.5,305.0,34,33,129,0,2024,,
2024.0,Stockholm,ProCivitas Privata Gymnasium Stockholm,,NANAS,Naturvetenskapsprogrammet NA - Naturvetenskap och samhälle,295.0,307.5,19,18,39,0,2024,,
2024.0,Stockholm,ProCivitas Privata Gymnasium Stockholm,,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,307.5,322.5,49,48,133,0,2024,,
2024.0,Stockholm,ProCivitas Privata Gymnasium Stockholm,,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,277.5,295.0,51,50,97,0,2024,,
2024.0,Stockholm,ProCivitas Privata Gymnasium Stockholm,,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,277.5,282.5,16,15,52,0,2024,,
2024.0,Stockholm,Påhlmans gymnasium,,EKEKO,Ekonomiprogrammet EK - Ekonomi,265.0,272.5,48,48,193,0,2024,,
2024.0,Stockholm,Påhlmans gymnasium,,EKJUR,Ekonomiprogrammet EK - Juridik,260.0,265.0,48,48,192,0,2024,,
2024.0,Stockholm,Påhlmans gymnasium,,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,247.5,257.5,40,40,195,0,2024,,
2024.0,Stockholm,Påhlmans gymnasium,,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,250.0,257.5,24,24,155,0,2024,,
2024.0,Stockholm,Realgymnasiet i Stockholm,,FTPER0L,"Fordons- och transportprogrammet FT - Personbil, lärling",185.0,227.5,22,22,9,0,2024,,
2024.0,Stockholm,Realgymnasiet i Stockholm,,HTHUT0L,"Hotell- och turismprogrammet HT - Hotell- och turismprogrammet, lärling ",202.5,232.5,30,30,34,0,2024,,
2024.0,Stockholm,Realgymnasiet i Stockholm,,HVFRS,"Hantverksprogrammet HV - Frisör, barberare och hår- och makeupstylist, Hår och Makeupstylist ",155.0,202.5,66,66,32,0,2024,,
2024.0,Stockholm,Realgymnasiet i Stockholm,,HVFRS,"Hantverksprogrammet HV - Frisör, barberare och hår- och makeupstylist, Frisör ",180.0,202.5,24,24,30,0,2024,,
2024.0,Stockholm,Realgymnasiet i Stockholm,,NBDJR,"Naturbruksprogrammet NB - Djurvård, Sällskapsdjur och Djursjukvård ",0.0,202.5,40,31,0,9,2024,,
2024.0,Stockholm,Realgymnasiet i Stockholm,,NBDJR,"Naturbruksprogrammet NB - Djurvård, Hund ",162.5,232.5,12,12,7,0,2024,,
2024.0,Stockholm,Realgymnasiet i Stockholm,,NBHAT,"Naturbruksprogrammet NB - Hästhållning, Ridning ",177.5,222.5,32,32,10,0,2024,,
2024.0,Stockholm,Realgymnasiet i Stockholm,,NBNAT,Naturbruksprogrammet NB - Naturturism,0.0,210.0,26,24,0,2,2024,,
2024.0,Stockholm,RGRH Stockholm (Riksgymnasium),,ESEST,"Estetiska programmet ES - Estetik och media, Antagning görs av SPSM/nämnden för Rh-anpassad utbildning ",0.0,0.0,1,0,0,1,2024,,
2024.0,Stockholm,RGRH Stockholm (Riksgymnasium),,SASAM,"Samhällsvetenskapsprogrammet SA - Samhällsvetenskap, Antagning görs av SPSM/nämnden för Rh-anpassad utbildning ",177.5,177.5,1,1,0,0,2024,,
2024.0,Stockholm,Rör- och Elentreprenörernas Friskola (REFIS),,EEELT,El- och energiprogrammet EE - Elteknik,212.5,230.0,44,44,65,0,2024,,
2024.0,Stockholm,Rör- och Elentreprenörernas Friskola (REFIS),,VFVVS,VVS- och fastighetsprogrammet VF - VVS,182.5,210.0,44,44,15,0,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,EEAUT,El- och energiprogrammet EE - Automation,182.5,200.0,17,17,18,0,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,EEELT,El- och energiprogrammet EE - Elteknik,197.5,210.0,52,51,105,0,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,ESBIL,Estetiska programmet ES - Bild och formgivning,0.0,477.5,33,28,0,5,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,ESEST,"Estetiska programmet ES - Estetik och media, Animation ",0.0,520.0,33,25,0,8,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,ESEST0S,"Estetiska programmet ES - Estetik och media (spetsutbildning), Film och Regi ",0.0,555.0,33,27,0,6,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,ESMUS,"Estetiska programmet ES - Musik, Gitarr ",150.0,150.0,1,1,0,0,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,ESMUS,"Estetiska programmet ES - Musik, Piano ",282.5,282.5,1,1,2,0,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,ESMUS,"Estetiska programmet ES - Musik, Musikal ",312.5,450.0,8,8,4,0,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,ESMUS,"Estetiska programmet ES - Musik, Trummor ",339.5,339.5,2,2,0,0,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,ESMUS,"Estetiska programmet ES - Musik, Sång ",444.5,454.5,4,4,3,0,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,ESMUS,"Estetiska programmet ES - Musik, Bas ",464.5,464.5,2,2,0,0,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,ESTEA,Estetiska programmet ES - Teater,275.0,493.5,16,16,3,0,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,HVFIN,Hantverksprogrammet HV - Finsnickeri,245.0,262.5,17,17,26,0,2024,,
2024.0,Stockholm,S:t Eriks gymnasium,,HVFLO,Hantverksprogrammet HV - Florist,0.0,182.5,17,16,0,1,2024,,
